x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,etiqueta
0.0,0.0,0.0,-0.054300927,-0.3002198,0.01588596,-0.14941049,-0.5685129,0.015780292,-0.21112211,-0.7989724,0.018575957,-0.22018015,-1.0,0.033510737,-0.33943164,-0.44881147,-0.047135003,-0.54783463,-0.43206882,0.00050156063,-0.4986701,-0.385909,0.07807765,-0.42330903,-0.36201844,0.12861569,-0.37211773,-0.2692146,-0.049658354,-0.57446617,-0.28567618,-0.0018358579,-0.5220452,-0.26734975,0.07358616,-0.45068178,-0.25252855,0.12522134,-0.38404167,-0.09701065,-0.04407723,-0.57701296,-0.14700454,0.0018235379,-0.54457736,-0.13585342,0.050180357,-0.49467483,-0.1330795,0.07969657,-0.38137084,0.057783205,-0.03620835,-0.5431079,0.043260455,-0.013575203,-0.6325716,0.0417045,0.002224364,-0.7098779,0.027002575,0.014417112,Y
0.0,0.0,0.0,-0.0550562,-0.2993776,0.018048888,-0.1465928,-0.5696415,0.016387448,-0.20537454,-0.79966015,0.017043393,-0.2115019,-1.0,0.030025952,-0.33338967,-0.45137894,-0.04961128,-0.5397698,-0.43395624,-0.0034481764,-0.48884386,-0.37879613,0.073152766,-0.41491142,-0.35033193,0.12253882,-0.36574352,-0.2729137,-0.055112544,-0.56740695,-0.28783882,-0.009986496,-0.5154785,-0.2632107,0.06481043,-0.4450482,-0.24541996,0.11565361,-0.37772086,-0.10077214,-0.052041475,-0.57108754,-0.14953312,-0.0077295834,-0.5376462,-0.13400324,0.041970212,-0.48701066,-0.12897645,0.072076656,-0.37581477,0.055098537,-0.046478473,-0.5383753,0.042944785,-0.024557758,-0.6265613,0.042179883,-0.0077607194,-0.703393,0.027257249,0.0047569065,Y
0.0,0.0,0.0,-0.05264159,-0.29868114,0.01564101,-0.14411953,-0.5639203,0.015203298,-0.20305099,-0.79252166,0.018329792,-0.20990144,-1.0,0.03356554,-0.33650324,-0.44433612,-0.048884228,-0.53797954,-0.433198,0.00071130914,-0.4886383,-0.38339418,0.0787649,-0.41646624,-0.35813162,0.12936129,-0.36956766,-0.26607484,-0.049693897,-0.5654563,-0.28898546,0.00040075026,-0.516739,-0.2671762,0.07661898,-0.44848245,-0.24867865,0.12817317,-0.38089547,-0.095456734,-0.041810192,-0.56699795,-0.14699654,0.006633821,-0.5369549,-0.13364276,0.05607642,-0.4896061,-0.1296906,0.08572661,-0.3776929,0.05753623,-0.031468403,-0.5368731,0.042403527,-0.007280686,-0.6249917,0.04339142,0.009726259,-0.70105314,0.03182252,0.022664301,Y
0.0,0.0,0.0,-0.05468893,-0.29779723,0.017805548,-0.1477898,-0.56628126,0.017165307,-0.20734923,-0.79626864,0.018442767,-0.21332724,-1.0,0.03161667,-0.3357923,-0.44760525,-0.044488564,-0.53927094,-0.43705902,0.001686443,-0.48962775,-0.38710544,0.07739722,-0.41733584,-0.36137414,0.12642196,-0.3675199,-0.270462,-0.0497284,-0.5675473,-0.29268822,-0.0052363737,-0.51878357,-0.2704049,0.06796127,-0.45022327,-0.25174943,0.11832884,-0.37869003,-0.10026168,-0.046881743,-0.57093173,-0.15215892,-0.0042198324,-0.54123145,-0.13804424,0.043444127,-0.49331367,-0.13363203,0.0729865,-0.3756057,0.053620435,-0.041630942,-0.53663385,0.038785916,-0.021020869,-0.62684005,0.03877231,-0.005318433,-0.7053218,0.025497535,0.0069642398,Y
0.0,0.0,0.0,-0.05405118,-0.30033195,0.017643338,-0.14590941,-0.5689659,0.016909273,-0.20512953,-0.7992383,0.018834464,-0.21315466,-1.0,0.032862682,-0.33537728,-0.44721937,-0.047870927,-0.5420005,-0.43485257,-0.0006429569,-0.4940045,-0.3866757,0.076372236,-0.42137662,-0.36035806,0.12631337,-0.3673837,-0.27033684,-0.05169584,-0.5684256,-0.2912832,-0.0049101557,-0.5191528,-0.2712317,0.070206374,-0.45010167,-0.25344092,0.121547274,-0.37874594,-0.10027083,-0.047025707,-0.5697515,-0.15289825,-0.0017402951,-0.53934157,-0.13984656,0.04719752,-0.49089128,-0.13500147,0.07709225,-0.37573823,0.053072177,-0.03987312,-0.53666955,0.037280757,-0.017604252,-0.62614846,0.037462123,-0.0012132606,-0.7035235,0.02452777,0.011445524,Y
0.0,0.0,0.0,-0.053973153,-0.30204698,0.020196594,-0.14612651,-0.5712342,0.020962423,-0.2061808,-0.8001815,0.0237567,-0.21384396,-1.0,0.038523547,-0.33573034,-0.45481506,-0.044265185,-0.54186183,-0.44380683,0.003265772,-0.49420935,-0.39620864,0.08044581,-0.42253596,-0.36907464,0.13068074,-0.36897856,-0.27727172,-0.049296092,-0.57031846,-0.2999617,-0.0016856727,-0.5204314,-0.28020453,0.07446472,-0.45159316,-0.2616357,0.12659149,-0.38135245,-0.10613794,-0.04585396,-0.5738223,-0.15993673,0.0005278343,-0.5429898,-0.14721163,0.051262785,-0.4945081,-0.14202182,0.08224353,-0.3791078,0.049142737,-0.039932817,-0.54050237,0.033014294,-0.016374528,-0.6296845,0.031342745,0.0014537562,-0.7071271,0.016888537,0.01506683,Y
0.0,0.0,0.0,-0.052987523,-0.2976099,0.016690556,-0.1442242,-0.56530786,0.0147653045,-0.20357749,-0.7955549,0.015309976,-0.2120395,-1.0,0.027827486,-0.33314374,-0.4470613,-0.049143024,-0.53845596,-0.43876925,-0.0034413307,-0.48937902,-0.3876732,0.072954066,-0.41670066,-0.36015135,0.1226751,-0.3650711,-0.27114576,-0.053494427,-0.5660624,-0.29587564,-0.009643214,-0.5181654,-0.2723097,0.06473292,-0.44947925,-0.2524298,0.1162634,-0.37660232,-0.10199321,-0.04949241,-0.5683015,-0.1564953,-0.0069044144,-0.5408051,-0.14050956,0.04195166,-0.49447724,-0.13423479,0.07244624,-0.37371606,0.05093445,-0.043073345,-0.53491986,0.033396747,-0.022258945,-0.6245861,0.035183206,-0.0056724246,-0.70172846,0.024245374,0.007461395,Y
0.0,0.0,0.0,-0.05401241,-0.30283052,0.018721076,-0.1477483,-0.568212,0.019547453,-0.20871784,-0.7966711,0.02305283,-0.2168888,-1.0,0.038487054,-0.3372162,-0.45358643,-0.044817705,-0.54422414,-0.43901622,0.003599536,-0.50247276,-0.387465,0.08154243,-0.43465692,-0.35877702,0.13259842,-0.36992615,-0.27493536,-0.0479467,-0.5721166,-0.29573873,0.0002969667,-0.5269892,-0.27324307,0.07748249,-0.4602798,-0.2547398,0.13079584,-0.38155416,-0.10316267,-0.042703945,-0.57381445,-0.15741052,0.0031965338,-0.54863733,-0.14383537,0.05398595,-0.50452316,-0.13987239,0.0856097,-0.3783786,0.05201442,-0.034936428,-0.5409814,0.03635368,-0.01193573,-0.63196665,0.03600412,0.005963189,-0.71058774,0.022210987,0.020080114,Y
0.0,0.0,0.0,-0.054756194,-0.29983297,0.018466817,-0.14760947,-0.5664948,0.017936898,-0.2067715,-0.796487,0.020099469,-0.21423623,-1.0,0.034255404,-0.33813474,-0.4492783,-0.048536837,-0.54651046,-0.4357415,-0.00094288524,-0.5010805,-0.38420376,0.07687405,-0.4297522,-0.35628065,0.12761325,-0.37028894,-0.2711073,-0.052324124,-0.57352334,-0.29066256,-0.004871531,-0.525654,-0.26813164,0.07196697,-0.4564524,-0.25002736,0.12470407,-0.38160217,-0.09929907,-0.04749532,-0.5753187,-0.15208091,-0.001509267,-0.5477907,-0.13729312,0.048815936,-0.50138205,-0.132683,0.07959296,-0.3784537,0.056462575,-0.040103197,-0.5411417,0.040864732,-0.01730301,-0.6315127,0.04098175,7.853549e-06,-0.70972365,0.027286887,0.01335186,Y
0.0,0.0,0.0,-0.056804266,-0.30283,0.019799486,-0.15149048,-0.5719765,0.020386476,-0.21191847,-0.8031599,0.023929285,-0.22224858,-1.0,0.03941654,-0.34265104,-0.45465055,-0.049173586,-0.5506132,-0.4403556,-0.0008201048,-0.5051986,-0.3920404,0.077823006,-0.4337762,-0.3654671,0.12931699,-0.3748938,-0.27533278,-0.052677333,-0.5778592,-0.29386562,-0.0026642988,-0.52917093,-0.2756739,0.07619758,-0.4595761,-0.2593634,0.129753,-0.38629982,-0.103180796,-0.04739143,-0.5807778,-0.15583721,0.00091726583,-0.5517236,-0.14436601,0.05320574,-0.5045738,-0.14085889,0.08468254,-0.38341656,0.05197116,-0.03946637,-0.5469522,0.037173543,-0.015213837,-0.6369371,0.03783184,0.0032967264,-0.7149946,0.025700957,0.017262703,Y
0.0,0.0,0.0,-0.05421536,-0.3013882,0.02127039,-0.14707023,-0.5689559,0.024058996,-0.20598763,-0.7988374,0.029485254,-0.21559292,-1.0,0.046822783,-0.34187236,-0.45418137,-0.0421253,-0.5454204,-0.43913224,0.009380221,-0.49888626,-0.39374483,0.0890914,-0.42752603,-0.3693832,0.140992,-0.37453765,-0.27575156,-0.04511293,-0.57303596,-0.29663447,0.00946688,-0.524095,-0.28245932,0.08929295,-0.45577362,-0.2680994,0.14271583,-0.3861092,-0.10427065,-0.03955893,-0.5754408,-0.15697864,0.012300959,-0.54537916,-0.15185355,0.06492774,-0.4986717,-0.15310962,0.0959083,-0.3825935,0.05055782,-0.031410508,-0.54495245,0.040161934,-0.0055623734,-0.63358307,0.039326113,0.013323076,-0.7100807,0.026031306,0.027443316,Y
0.0,0.0,0.0,-0.052601803,-0.2970148,0.015085213,-0.1443118,-0.5639348,0.013387026,-0.20383546,-0.79473615,0.0149859255,-0.21216962,-1.0,0.028548812,-0.33141822,-0.4480161,-0.05161183,-0.5366328,-0.43848825,-0.0054599335,-0.49140987,-0.38684484,0.0708977,-0.42081207,-0.3584978,0.120750085,-0.3646555,-0.27138808,-0.053596046,-0.56507134,-0.2943631,-0.0069966046,-0.5166706,-0.27137116,0.06836216,-0.44750676,-0.2521328,0.119943686,-0.37766558,-0.1014186,-0.047225907,-0.5686306,-0.1552235,-0.0019748325,-0.53934693,-0.14055921,0.047031518,-0.49134135,-0.13528052,0.07686886,-0.3768241,0.052459437,-0.03854585,-0.5374034,0.037010137,-0.016337924,-0.6251686,0.037804827,0.0001565839,-0.7001592,0.025097102,0.012890786,Y
0.0,0.0,0.0,-0.05106703,-0.29695803,0.012589299,-0.14007914,-0.5627659,0.009866635,-0.19772904,-0.79353595,0.011004294,-0.20843859,-1.0,0.023872077,-0.33057266,-0.44728917,-0.05337367,-0.53297937,-0.43937892,-0.006856157,-0.48718083,-0.3883864,0.06935344,-0.41650897,-0.3612761,0.119129494,-0.3638606,-0.27133134,-0.053575836,-0.5619474,-0.29644868,-0.006777961,-0.5153101,-0.27358842,0.06841735,-0.44669762,-0.2543948,0.11981542,-0.37661156,-0.10218192,-0.045505088,-0.56586295,-0.15696011,-0.00036284345,-0.5395722,-0.14256585,0.047841106,-0.49389744,-0.13826539,0.07704339,-0.37460014,0.05044024,-0.03517912,-0.5330817,0.034234107,-0.013136053,-0.62033224,0.03544692,0.0031243144,-0.69425076,0.023525449,0.015745955,Y
0.0,0.0,0.0,-0.052551933,-0.29862377,0.014961993,-0.1429451,-0.56367224,0.014272884,-0.20167778,-0.79342735,0.017205633,-0.2118655,-1.0,0.032199796,-0.33881864,-0.4446591,-0.047292538,-0.5406741,-0.4368609,0.0033771475,-0.4935583,-0.38863245,0.081169344,-0.42204303,-0.36254555,0.13151167,-0.3724741,-0.26837474,-0.046966136,-0.56685203,-0.29380566,0.005759799,-0.517797,-0.2736361,0.082326405,-0.44882065,-0.25534493,0.133697,-0.38447735,-0.0985839,-0.037961,-0.56895196,-0.15453647,0.013989097,-0.5390352,-0.14254284,0.064283386,-0.49199465,-0.13872913,0.09347019,-0.3813771,0.05463251,-0.026780248,-0.5405645,0.038470376,0.00036280844,-0.6275714,0.037892267,0.018541977,-0.7022702,0.02484082,0.0317358,Y
0.0,0.0,0.0,-0.05343801,-0.29749307,0.019802017,-0.14766914,-0.56603783,0.020713452,-0.20838097,-0.79488105,0.023370676,-0.21585493,-1.0,0.037685234,-0.33929315,-0.45552337,-0.042762395,-0.5449861,-0.43892747,0.005017115,-0.49893603,-0.387033,0.08175277,-0.42766455,-0.36006734,0.13145132,-0.3712887,-0.27894428,-0.048328236,-0.57258004,-0.29532444,-0.0010345461,-0.5238374,-0.27267158,0.07432125,-0.4542323,-0.25505486,0.12586953,-0.38223785,-0.10780511,-0.0456885,-0.57411873,-0.15581833,-0.0007058088,-0.5443899,-0.14068319,0.04877943,-0.4964278,-0.1365998,0.07902,-0.37843668,0.048293926,-0.040606245,-0.5400496,0.036003046,-0.019163642,-0.62916887,0.03552368,-0.0025047376,-0.70634705,0.021138776,0.010484739,Y
0.0,0.0,0.0,-0.057043407,-0.29871312,0.021316187,-0.15218076,-0.5676132,0.02173398,-0.21212721,-0.797403,0.023886444,-0.21902509,-1.0,0.037379734,-0.3394881,-0.45334786,-0.04744813,-0.54541546,-0.43867585,-0.0015886386,-0.5001549,-0.3876236,0.074999005,-0.43048057,-0.35963753,0.12490784,-0.3697823,-0.27521476,-0.05424695,-0.5723427,-0.29286397,-0.00882742,-0.5238273,-0.27358702,0.068036884,-0.45411557,-0.2570686,0.12078664,-0.3798084,-0.10384489,-0.052576844,-0.5744392,-0.15431601,-0.009700306,-0.54662734,-0.14371891,0.041369434,-0.5003842,-0.14189537,0.07296367,-0.3757024,0.051170636,-0.04820682,-0.53914404,0.040452775,-0.028330207,-0.6296287,0.03972349,-0.011011811,-0.7090104,0.025423018,0.0026552167,Y
0.0,0.0,0.0,-0.05766299,-0.29867944,0.017907204,-0.15066347,-0.56703705,0.016143255,-0.21019357,-0.79769224,0.016969118,-0.21718395,-1.0,0.029797476,-0.33789256,-0.4502417,-0.05164583,-0.5459201,-0.43640026,-0.006195993,-0.4996526,-0.38465047,0.07087793,-0.42837363,-0.3559979,0.121193774,-0.36957562,-0.2717166,-0.05655785,-0.5740995,-0.2902738,-0.012018938,-0.5250835,-0.26858735,0.06532905,-0.45488364,-0.25050396,0.11867975,-0.38090003,-0.09942831,-0.052984633,-0.57682765,-0.15174365,-0.009901874,-0.5483136,-0.13678356,0.04217153,-0.50120795,-0.13238929,0.07452613,-0.37819758,0.05682617,-0.046985302,-0.54124165,0.04143729,-0.026193365,-0.63049525,0.040227227,-0.008106422,-0.7084776,0.024984125,0.006014243,Y
0.0,0.0,0.0,-0.05635425,-0.3002343,0.016793968,-0.1493667,-0.566155,0.015516032,-0.20955423,-0.796177,0.01747583,-0.21643695,-1.0,0.031621512,-0.33858213,-0.44339696,-0.051921427,-0.545026,-0.43600166,-0.003954172,-0.49663708,-0.3852388,0.074739456,-0.42312276,-0.35721588,0.12599224,-0.37153754,-0.2642361,-0.05470279,-0.57277304,-0.28864792,-0.006323946,-0.5222138,-0.2677407,0.07177763,-0.45096207,-0.24954386,0.12495836,-0.38310343,-0.09311489,-0.048684288,-0.57581204,-0.14970133,-0.0013056156,-0.5462215,-0.13742582,0.05001071,-0.49843374,-0.13333552,0.080912754,-0.3800074,0.060085088,-0.04021513,-0.54163754,0.043780576,-0.016172519,-0.62935954,0.04098518,0.001788053,-0.7050068,0.02566231,0.015254991,Y
0.0,0.0,0.0,-0.05512389,-0.30168855,0.01559045,-0.14750949,-0.56778926,0.013548149,-0.20782903,-0.79682386,0.015263745,-0.2156555,-1.0,0.029297777,-0.3361675,-0.44511,-0.05596538,-0.5446968,-0.4347804,-0.00845144,-0.49547637,-0.3836262,0.07043649,-0.4206743,-0.35611656,0.12179213,-0.36875686,-0.26532453,-0.057820186,-0.5712751,-0.28787625,-0.010306092,-0.5195713,-0.26695803,0.06754662,-0.44781283,-0.24938792,0.12066324,-0.38023007,-0.09387621,-0.05066021,-0.5730929,-0.1495709,-0.0038934527,-0.54137886,-0.13646561,0.047046382,-0.4918695,-0.13228695,0.0778469,-0.37747604,0.0595419,-0.040968284,-0.5400465,0.042769827,-0.017608542,-0.62830323,0.041338522,-0.00027275484,-0.7043845,0.0263913,0.012854907,Y
0.0,0.0,0.0,-0.053673815,-0.30120426,0.019524634,-0.14826798,-0.5678833,0.021545622,-0.20920348,-0.79625124,0.026511203,-0.21725518,-1.0,0.043660175,-0.34054285,-0.44515383,-0.04460403,-0.5475642,-0.43421826,0.00652635,-0.49909937,-0.38137975,0.08603901,-0.42584977,-0.35406396,0.13761662,-0.37297598,-0.2659946,-0.04673604,-0.57272995,-0.28852555,0.0040326836,-0.52209514,-0.26552567,0.08097772,-0.4510519,-0.2470186,0.13355447,-0.38396814,-0.09431627,-0.039782375,-0.5735713,-0.14869314,0.009773105,-0.5431348,-0.13428636,0.059916463,-0.49501458,-0.13030045,0.09015264,-0.38069198,0.06012537,-0.030138165,-0.5432285,0.044685744,-0.004597951,-0.63293266,0.044766717,0.012933111,-0.7102086,0.03076599,0.02616374,Y
0.0,0.0,0.0,-0.0544556,-0.30142942,0.0178178,-0.14953157,-0.56942135,0.018826464,-0.21007468,-0.7986887,0.023005864,-0.2174296,-1.0,0.03945017,-0.339586,-0.44637492,-0.046662502,-0.54759413,-0.4351328,0.0031821707,-0.50052786,-0.38391924,0.082176514,-0.42811528,-0.35679215,0.13362136,-0.37144455,-0.2673996,-0.048423763,-0.57191247,-0.29134268,0.0013033212,-0.5222766,-0.27054614,0.07825817,-0.4526253,-0.25281197,0.13108312,-0.38243026,-0.09590161,-0.04133582,-0.57227564,-0.15294795,0.007396608,-0.5426574,-0.14084308,0.05786263,-0.49528447,-0.13765894,0.08853705,-0.37931716,0.057861328,-0.031764835,-0.54211295,0.041097164,-0.00633074,-0.6318383,0.040299088,0.01151517,-0.70930076,0.026097402,0.02501954,Y
0.0,0.0,0.0,-0.055898573,-0.30151054,0.019128865,-0.14855446,-0.5712598,0.019216193,-0.20685165,-0.80185914,0.022451049,-0.21322116,-1.0,0.038075652,-0.33244562,-0.44914207,-0.051538967,-0.5413282,-0.43319315,-0.0041182637,-0.4931146,-0.3841897,0.07461456,-0.42029357,-0.35753444,0.12609342,-0.36422163,-0.27078328,-0.054960787,-0.5670658,-0.29010764,-0.0068948674,-0.5160582,-0.27234456,0.07134057,-0.4467692,-0.25653616,0.12477841,-0.37623566,-0.09976017,-0.049491044,-0.5685365,-0.15265797,-0.0026165438,-0.5367115,-0.14220782,0.049381886,-0.48795655,-0.13935922,0.08117082,-0.37511235,0.053539723,-0.041353244,-0.53831303,0.038376138,-0.017707514,-0.62745404,0.037147563,0.00052493915,-0.7050047,0.022692299,0.014424983,Y
0.0,0.0,0.0,-0.054596305,-0.30326015,0.022848004,-0.15112533,-0.5715036,0.026549265,-0.21376665,-0.7990663,0.032712333,-0.22363532,-1.0,0.050836116,-0.34257326,-0.45650718,-0.0422389,-0.5477595,-0.43869495,0.009560339,-0.49913716,-0.38958943,0.09023828,-0.42705864,-0.36536446,0.1427924,-0.3742713,-0.27609506,-0.046072613,-0.57405955,-0.29257557,0.0068659405,-0.5252199,-0.27439785,0.08692738,-0.45753455,-0.25971434,0.14114483,-0.38468698,-0.103072405,-0.040931955,-0.5750785,-0.15323694,0.009549014,-0.5454378,-0.14296485,0.06311495,-0.49872687,-0.14174381,0.09549426,-0.3805384,0.052503053,-0.03297008,-0.54292387,0.04043337,-0.007591158,-0.6325564,0.038994495,0.011834264,-0.7102702,0.024673803,0.02670558,Y
0.0,0.0,0.0,-0.05486145,-0.29744807,0.015924877,-0.14687431,-0.56670535,0.011873829,-0.20526698,-0.7971857,0.01058777,-0.2119875,-1.0,0.021595547,-0.32974863,-0.4467388,-0.05698442,-0.5366886,-0.4373629,-0.013874133,-0.48535663,-0.38671404,0.062222127,-0.41140348,-0.35968265,0.11179892,-0.35984543,-0.2698491,-0.062082797,-0.56268644,-0.29421306,-0.021180982,-0.5126802,-0.2749792,0.053686768,-0.44398144,-0.257597,0.10562142,-0.37076744,-0.10071917,-0.05856792,-0.564197,-0.1563981,-0.018052235,-0.5334812,-0.1449929,0.032324687,-0.48510632,-0.14038952,0.0639946,-0.36879602,0.0507824,-0.052606516,-0.53211904,0.03679412,-0.032887086,-0.6215887,0.036414724,-0.015720611,-0.69947547,0.02346489,-0.0022531955,Y
0.0,0.0,0.0,-0.05402257,-0.2975651,0.01712205,-0.14517787,-0.5678853,0.012899572,-0.20461194,-0.79744333,0.011031729,-0.21265583,-1.0,0.021009939,-0.32876864,-0.45200783,-0.05801734,-0.5373384,-0.439516,-0.016418308,-0.48822176,-0.38859156,0.058655772,-0.41548574,-0.36108714,0.1076319,-0.3592612,-0.27405405,-0.064654976,-0.56369793,-0.29612187,-0.026058866,-0.5141706,-0.27616346,0.04835719,-0.44450235,-0.25862306,0.100330845,-0.37016147,-0.10299422,-0.062591545,-0.56555253,-0.15771876,-0.024320973,-0.5356082,-0.1460889,0.026193561,-0.4863455,-0.14254609,0.058256865,-0.36767426,0.051587403,-0.05802557,-0.53119487,0.036206286,-0.040320005,-0.62110543,0.03516044,-0.023417393,-0.69885385,0.020946456,-0.009835703,Y
0.0,0.0,0.0,-0.05508688,-0.29939696,0.019421242,-0.15029198,-0.5694298,0.018525911,-0.2111067,-0.79823935,0.019702539,-0.2186367,-1.0,0.032648917,-0.33463684,-0.45378318,-0.05043119,-0.5434863,-0.44042042,-0.005645735,-0.49646002,-0.3908716,0.07078058,-0.42494616,-0.3638213,0.12066284,-0.36496648,-0.2751092,-0.05640325,-0.57055396,-0.29588652,-0.013628424,-0.5228082,-0.27688864,0.061994996,-0.45367348,-0.25903735,0.11456873,-0.37589657,-0.10377808,-0.05389177,-0.57266635,-0.15844344,-0.012796127,-0.54527664,-0.1483192,0.037574917,-0.4979311,-0.14514838,0.06933802,-0.3730259,0.05112817,-0.04875805,-0.5373031,0.03848878,-0.029238587,-0.62815696,0.036179047,-0.012174901,-0.70670044,0.020559903,0.0014471523,Y
0.0,0.0,0.0,-0.054774936,-0.299567,0.018195687,-0.14749368,-0.5692796,0.01583753,-0.20634224,-0.79791266,0.015494556,-0.21214709,-1.0,0.027035268,-0.33019143,-0.4501582,-0.052247647,-0.5380296,-0.43944564,-0.009245715,-0.4891537,-0.3895513,0.066105306,-0.4166998,-0.36266723,0.11532314,-0.36059025,-0.27306205,-0.0584752,-0.5645624,-0.29591525,-0.017491268,-0.51485556,-0.27598947,0.056993462,-0.44523495,-0.25760263,0.10888322,-0.37175626,-0.10347367,-0.056358654,-0.5668309,-0.15867124,-0.016456328,-0.53689605,-0.1474051,0.033264544,-0.48831567,-0.14313436,0.064718634,-0.36967403,0.049474258,-0.051716782,-0.532788,0.035310283,-0.032712776,-0.6225059,0.03401218,-0.016120682,-0.700429,0.019843752,-0.0028935736,Y
0.0,0.0,0.0,-0.05417282,-0.30001354,0.017269144,-0.14680332,-0.568228,0.015096227,-0.20616229,-0.79674196,0.015337013,-0.21269928,-1.0,0.02759941,-0.3294222,-0.44669893,-0.051893502,-0.5367825,-0.4348192,-0.00798441,-0.48751968,-0.38816312,0.06783076,-0.41440478,-0.36292842,0.11737028,-0.35960105,-0.2699724,-0.056904163,-0.56192607,-0.29334873,-0.014223301,-0.5124908,-0.2756735,0.060216527,-0.44377196,-0.25816923,0.11176302,-0.37053043,-0.101263225,-0.05359524,-0.5629785,-0.15691867,-0.012218483,-0.53235316,-0.14672734,0.03697185,-0.4835823,-0.14256012,0.067897104,-0.3681748,0.049950793,-0.04779852,-0.53037775,0.034005735,-0.028062176,-0.61998403,0.03317419,-0.0117559275,-0.6974077,0.020540563,0.0012476271,Y
0.0,0.0,0.0,-0.054465674,-0.29997367,0.01715193,-0.14714327,-0.5668128,0.015586587,-0.20711108,-0.7953835,0.016707342,-0.21434025,-1.0,0.029885985,-0.33327177,-0.44575566,-0.050386004,-0.53829664,-0.43405032,-0.0044471044,-0.48932248,-0.38703895,0.072006114,-0.41708085,-0.3617313,0.121816784,-0.36399034,-0.26847908,-0.054213583,-0.5636645,-0.29194146,-0.008954591,-0.514454,-0.27477142,0.06616456,-0.44563973,-0.25705925,0.11775259,-0.37460685,-0.0990965,-0.049518824,-0.5649877,-0.15420902,-0.0054818466,-0.5345657,-0.14493647,0.044433612,-0.4863425,-0.14147553,0.075255215,-0.3714977,0.052944377,-0.04235379,-0.5334215,0.038069356,-0.0206258,-0.62254614,0.036787283,-0.003421741,-0.6996912,0.024147568,0.0099410815,Y
0.0,0.0,0.0,-0.053992867,-0.30110663,0.01721731,-0.14702612,-0.56865156,0.01608048,-0.20734319,-0.7957845,0.017705621,-0.21338652,-1.0,0.031386424,-0.33225974,-0.45027524,-0.050216842,-0.53591764,-0.43930146,-0.003636983,-0.48611137,-0.38638702,0.072829805,-0.413931,-0.35835376,0.12250038,-0.36435047,-0.2718323,-0.0535538,-0.5628919,-0.29344472,-0.007832554,-0.51259756,-0.27060995,0.067014,-0.4431876,-0.25159195,0.11825683,-0.37613153,-0.101059176,-0.048137948,-0.56693023,-0.15498132,-0.0029986931,-0.53616977,-0.14153308,0.04676431,-0.4875555,-0.13672787,0.077047005,-0.37437496,0.0530158,-0.040228393,-0.5355241,0.039019056,-0.01721764,-0.6238144,0.037305936,0.00011314111,-0.700723,0.022249902,0.013132693,Y
0.0,0.0,0.0,-0.05259415,-0.29692373,0.018431114,-0.14566916,-0.5644102,0.017828662,-0.20663296,-0.7929842,0.019503256,-0.21204041,-1.0,0.032992337,-0.33444118,-0.45291573,-0.047107257,-0.5368831,-0.44300336,0.00020425409,-0.4870003,-0.384546,0.07648917,-0.41514465,-0.35342792,0.12566851,-0.3680943,-0.27519754,-0.051542882,-0.5655677,-0.29459533,-0.0054874835,-0.5150152,-0.2652761,0.06894193,-0.4452853,-0.24421617,0.11967218,-0.3799703,-0.10278024,-0.04719083,-0.5714103,-0.15525644,-0.001950034,-0.5397293,-0.13727044,0.04748938,-0.4897085,-0.13126773,0.077383876,-0.37732506,0.054004468,-0.040260565,-0.5375735,0.03922576,-0.017396249,-0.62493867,0.0393702,-0.00025285053,-0.7011325,0.0250532,0.012529625,Y
0.0,0.0,0.0,-0.051358715,-0.29362997,0.014858142,-0.14130473,-0.5625966,0.011908966,-0.20067073,-0.79436445,0.011307589,-0.20952693,-1.0,0.022651292,-0.3317738,-0.45559835,-0.048183803,-0.5345249,-0.45116618,-0.002573455,-0.48402894,-0.39372656,0.07233195,-0.41062823,-0.36344734,0.12062667,-0.36533454,-0.2815022,-0.052246142,-0.56386495,-0.30549535,-0.009261061,-0.51302487,-0.27709967,0.06290393,-0.44124022,-0.25638285,0.11276836,-0.3780875,-0.111564346,-0.048014432,-0.5702057,-0.1666709,-0.005449902,-0.5400893,-0.14790365,0.04210698,-0.4905131,-0.14127277,0.07121612,-0.37646785,0.04338676,-0.041564863,-0.5360259,0.029030431,-0.02013496,-0.62398225,0.031789925,-0.0041512814,-0.7000455,0.01937941,0.0079436805,Y
0.0,0.0,0.0,-0.053044874,-0.29533052,0.018237881,-0.14535907,-0.56317073,0.018996034,-0.20533936,-0.79416555,0.022120073,-0.21248746,-1.0,0.037097912,-0.33828324,-0.45210165,-0.04250557,-0.5408909,-0.44585097,0.0071778586,-0.49339247,-0.38874224,0.08440838,-0.42181444,-0.35770383,0.13429044,-0.3720412,-0.27682668,-0.045707714,-0.5692173,-0.29894075,0.0034177674,-0.5186626,-0.27255678,0.078775354,-0.44674402,-0.2530641,0.13019085,-0.3842982,-0.10621428,-0.040304255,-0.5740634,-0.16066384,0.007850259,-0.5449009,-0.14404897,0.057865806,-0.49748707,-0.13903444,0.0877447,-0.38158917,0.049382478,-0.032518435,-0.54203033,0.03652786,-0.0074411333,-0.6294246,0.03748022,0.010666671,-0.7055217,0.02403118,0.024033092,Y
